,transfer time,request number,byte count,completion status
2017-6-18 5:50,427,202,43558676,1
2017-6-18 6:00,378,292,19786448,1
2017-6-18 6:10,360,324,14561088,1
2017-6-18 6:20,378,223,45935428,1
2017-6-18 6:30,379,246,37543004,1
2017-6-18 6:40,373,187,46674200,1
2017-6-18 6:50,352,292,20378740,1
2017-6-18 7:00,350,283,21605012,1
2017-6-18 7:10,371,281,21637780,1
2017-6-18 7:20,345,307,8874540,1
2017-6-18 7:30,356,294,14284764,1
2017-6-18 7:40,349,301,12789656,1
2017-6-18 7:50,348,306,16039916,1
2017-6-18 8:00,358,319,16465112,1
2017-6-18 8:10,359,294,14728732,1
2017-6-18 8:20,353,283,21415340,1
2017-6-18 8:30,354,304,10317948,1
2017-6-18 8:40,356,289,20949320,1
2017-6-18 8:50,336,303,10315984,1
2017-6-18 9:00,372,293,29470396,1
2017-6-18 9:10,374,242,38435680,1
2017-6-18 9:20,347,298,13633104,1
2017-6-18 9:30,377,292,17609812,1
2017-6-18 9:40,372,292,16180752,1
2017-6-18 9:50,350,292,14920444,1
2017-6-18 10:00,389,222,42409824,1
2017-6-18 10:10,351,294,13317328,1
2017-6-18 10:20,341,276,21152000,1
2017-6-18 10:30,353,284,18424164,1
2017-6-18 10:40,372,287,16049560,1
2017-6-18 10:50,352,265,28546392,1
2017-6-18 11:00,354,314,15795152,1
2017-6-18 11:10,354,339,10801212,1
2017-6-18 11:20,376,293,28047072,1
2017-6-18 11:30,354,284,19995716,1
2017-6-18 11:40,396,163,63673868,1
2017-6-18 11:50,353,330,10375196,1
2017-6-18 12:00,359,320,13262008,1
2017-6-18 12:10,358,328,9819900,1
2017-6-18 12:20,362,322,15418440,1
2017-6-18 12:30,361,326,12736004,1
2017-6-18 12:40,357,332,13251308,1
2017-6-18 12:50,363,310,13090964,1
2017-6-18 13:00,360,324,14535740,1
2017-6-18 13:10,368,326,12454916,1
2017-6-18 13:20,362,318,15157692,1
2017-6-18 13:30,360,328,13912012,1
2017-6-18 13:40,360,332,9214700,1
2017-6-18 13:50,372,305,18459796,1
2017-6-18 14:00,358,331,12818496,1
2017-6-18 14:10,394,225,46753656,1
2017-6-18 14:20,397,245,32776240,1
2017-6-18 14:30,364,324,13169092,1
2017-6-18 14:40,366,324,14971092,1
2017-6-18 14:50,356,307,33781724,1
2017-6-18 15:00,625,1,614581144,1
2017-6-18 15:10,524,90,186894400,1
2017-6-18 15:20,512,108,132383548,1
2017-6-18 15:30,512,103,132425904,1
2017-6-18 15:40,495,122,115592524,1
2017-6-18 15:50,486,128,104723588,1
2017-6-18 16:00,494,128,103788192,1
2017-6-18 16:10,470,160,71445808,1
2017-6-18 16:20,457,174,61861728,1
2017-6-18 16:30,370,180,42074664,1
2017-6-18 16:40,356,273,21453484,1
2017-6-18 16:50,366,301,18322940,1
2017-6-18 17:00,352,311,14056012,1
2017-6-18 17:10,375,227,34085176,1
2017-6-18 17:20,370,304,20733136,1
2017-6-18 17:30,356,322,12366156,1
2017-6-18 17:40,366,310,18063332,1
2017-6-18 17:50,359,310,16724796,1
2017-6-18 18:00,360,277,27370988,1
2017-6-18 18:10,441,193,49500040,1
2017-6-18 18:20,440,196,38629796,1
2017-6-18 18:30,415,221,35590704,1
2017-6-18 18:40,361,296,19559656,1
2017-6-18 18:50,364,304,10473268,1
2017-6-18 19:00,356,309,17759928,1
2017-6-18 19:10,361,286,20238944,1
2017-6-18 19:20,353,292,16856208,1
2017-6-18 19:30,357,287,18269968,1
2017-6-18 19:40,351,285,19801196,1
2017-6-18 19:50,348,295,14779992,1
2017-6-18 20:00,375,277,22376408,1
2017-6-18 20:10,368,267,25561880,1
2017-6-18 20:20,355,284,18075776,1
2017-6-18 20:30,362,281,20460756,1
2017-6-18 20:40,355,284,20741848,1
2017-6-18 20:50,354,273,26902812,1
2017-6-18 21:00,358,287,19987000,1
2017-6-18 21:10,349,280,22725924,1
2017-6-18 21:20,377,270,22352460,1
2017-6-18 21:30,358,312,20459532,1
2017-6-18 21:40,357,316,13673728,1
2017-6-18 21:50,350,285,19630692,1
2017-6-18 22:00,358,302,10140448,1
2017-6-18 22:10,380,266,30041432,1
2017-6-18 22:20,350,294,14437116,1
2017-6-18 22:30,373,269,20596708,1
2017-6-18 22:40,380,267,24589332,1
2017-6-18 22:50,346,290,18469820,1
2017-6-18 23:00,364,280,24250832,1
2017-6-18 23:10,361,290,16304404,1
2017-6-18 23:20,355,291,17013856,1
2017-6-18 23:30,361,289,12004312,1
2017-6-18 23:40,361,318,12555880,1
2017-6-18 23:50,216893,73105,1.32003E+11,0
2017-6-19 0:00,355,291,18996356,1
2017-6-19 0:10,359,292,15846528,1
2017-6-19 0:20,145,16,155992112,1
2017-6-19 0:30,999,49,815198740,1
2017-6-19 0:40,555,63,215790780,1
2017-6-19 0:50,553,51,242175552,1
2017-6-19 1:00,543,61,227886592,1
2017-6-19 1:10,566,53,246313444,1
2017-6-19 1:20,511,105,146492760,1
2017-6-19 1:30,520,102,149824192,1
2017-6-19 1:40,504,115,135050516,1
2017-6-19 1:50,452,178,61469120,1
2017-6-19 2:00,386,269,33301672,1
2017-6-19 2:10,354,336,10853128,1
2017-6-19 2:20,362,292,20315768,1
2017-6-19 2:30,358,300,17579620,1
2017-6-19 2:40,361,325,12384020,1
2017-6-19 2:50,368,284,26202188,1
2017-6-19 3:00,344,303,9445592,1
2017-6-19 3:10,380,275,23328624,1
2017-6-19 3:20,357,300,9495524,1
2017-6-19 3:30,382,273,22948492,1
2017-6-19 3:40,370,299,9683200,1
2017-6-19 3:50,357,285,14418068,1
2017-6-19 4:00,361,280,22114688,1
2017-6-19 4:10,376,286,10717696,1
2017-6-19 4:20,363,283,20117920,1
2017-6-19 4:30,379,270,19341884,1
2017-6-19 4:40,367,300,12980376,1
2017-6-19 4:50,359,281,12761296,1
2017-6-19 5:00,374,267,26401608,1
2017-6-19 5:10,360,304,9254732,1
2017-6-19 5:20,386,246,46968428,1
2017-6-19 5:30,428,213,57096884,1
2017-6-19 5:40,369,291,15444240,1
2017-6-19 5:50,365,290,15014800,1
2017-6-19 6:00,359,289,17340508,1
2017-6-19 6:10,352,300,11468176,1
2017-6-19 6:20,374,175,52586036,1
2017-6-19 6:30,369,261,27971472,1
2017-6-19 6:40,359,310,15588952,1
2017-6-19 6:50,364,316,15198772,1
2017-6-19 7:00,362,327,13584652,1
2017-6-19 7:10,353,314,13029056,1
2017-6-19 7:20,362,324,12769988,1
2017-6-19 7:30,361,320,16007304,1
2017-6-19 7:40,361,300,14308896,1
2017-6-19 7:50,349,284,19415144,1
2017-6-19 8:00,354,287,18118236,1
2017-6-19 8:10,342,282,22922228,1
2017-6-19 8:20,361,292,16189828,1
2017-6-19 8:30,371,297,19538080,1
2017-6-19 8:40,370,272,19017612,1
2017-6-19 8:50,406,197,162225316,1
2017-6-19 9:00,543,67,323563120,1
2017-6-19 9:10,509,105,123825864,1
2017-6-19 9:20,476,144,69226964,1
2017-6-19 9:30,431,199,62793964,1
2017-6-19 9:40,0,0,0,1
2017-6-19 9:50,0,0,0,1
2017-6-19 10:00,1777,3,1814141244,1
2017-6-19 10:10,516,119,190059712,1
2017-6-19 10:20,503,122,110047728,1
2017-6-19 10:30,496,130,98724720,1
2017-6-19 10:40,479,140,87163888,1
2017-6-19 10:50,463,168,67334504,1
2017-6-19 11:00,457,168,68827024,1
2017-6-19 11:10,435,198,42341320,1
2017-6-19 11:20,422,216,29213396,1
2017-6-19 11:30,431,184,55668260,1
2017-6-19 11:40,357,272,25917920,1
2017-6-19 11:50,364,288,17788572,1
2017-6-19 12:00,357,285,21784508,1
2017-6-19 12:10,361,288,21218880,1
2017-6-19 12:20,368,286,19280860,1
2017-6-19 12:30,344,305,10254936,1
2017-6-19 12:40,352,294,17327348,1
2017-6-19 12:50,350,298,13440780,1
2017-6-19 13:00,352,293,17196416,1
2017-6-19 13:10,347,291,12722696,1
2017-6-19 13:20,359,294,17528020,1
2017-6-19 13:30,367,283,20202600,1
2017-6-19 13:40,340,306,9615392,1
2017-6-19 13:50,350,295,12987132,1
2017-6-19 14:00,368,285,18819656,1
2017-6-19 14:10,352,304,9785164,1
2017-6-19 14:20,367,262,31562508,1
2017-6-19 14:30,350,301,9950892,1
2017-6-19 14:40,354,291,14124296,1
2017-6-19 14:50,406,216,193648384,1
2017-6-19 15:00,561,54,352843664,1
2017-6-19 15:10,523,91,163537100,1
2017-6-19 15:20,512,111,109412580,1
2017-6-19 15:30,467,163,75072424,1
2017-6-19 15:40,407,115,147149472,1
2017-6-19 15:50,0,0,0,1
2017-6-19 16:00,1212,95,944263228,1
2017-6-19 16:10,502,121,109854656,1
2017-6-19 16:20,507,114,108822728,1
2017-6-19 16:30,509,113,117862240,1
2017-6-19 16:40,490,152,79179620,1
2017-6-19 16:50,464,158,72025704,1
2017-6-19 17:00,486,149,72091140,1
2017-6-19 17:10,479,144,72647996,1
2017-6-19 17:20,430,204,38784496,1
2017-6-19 17:30,427,214,29904448,1
2017-6-19 17:40,420,223,28784516,1
2017-6-19 17:50,145,2,153272432,1
2017-6-19 18:00,986,62,749563972,1
2017-6-19 18:10,517,96,149882860,1
2017-6-19 18:20,518,103,145252512,1
2017-6-19 18:30,529,92,158493604,1
2017-6-19 18:40,498,116,122557612,1
2017-6-19 18:50,496,138,74089260,1
2017-6-19 19:00,486,140,79526088,1
2017-6-19 19:10,299061,79731,1.28018E+11,0
2017-6-19 19:20,7276,432,837618716,0
2017-6-19 19:30,2431,405,282279925,1
2017-6-19 19:40,2006,370,335521708,0
2017-6-19 19:50,4134,838,227495790,0
2017-6-19 20:00,5784,1295,367152160,0
2017-6-19 20:10,2416,637,200434246,0
2017-6-19 20:20,832,55,99258376,1
2017-6-19 20:30,3159,126,1348262457,1
2017-6-19 20:40,2023,390,289374061,0
2017-6-19 20:50,4329,381,266333708,1
2017-6-19 21:00,1980,435,292683020,1
2017-6-19 21:10,2179,704,334039122,1
2017-6-19 21:20,15208,679,1826831352,0
2017-6-19 21:30,2498,558,961196572,1
2017-6-19 21:40,2028,600,198826704,0
2017-6-19 21:50,1845,548,196018608,1
2017-6-19 22:00,1895,527,445996205,1
2017-6-19 22:10,1936,436,475841228,1
2017-6-19 22:20,19274,481,1025330808,1
2017-6-19 22:30,2035,493,927306992,1
2017-6-19 22:40,18890,522,1511136988,0
2017-6-19 22:50,1922,439,449082860,1
2017-6-19 23:00,1885,499,577249118,1
2017-6-19 23:10,2007,394,820304180,1
2017-6-19 23:20,1919,454,428570100,1
2017-6-19 23:30,1929,536,768021332,1
2017-6-19 23:40,1880,542,345656248,0
2017-6-19 23:50,1828,560,294295584,1
2017-6-20 0:00,2548,1077,569292480,0
2017-6-20 0:10,1775,688,673555564,0
2017-6-20 0:20,3409,962,1777877088,1
2017-6-20 0:30,2609,1047,947416416,1
2017-6-20 0:40,2498,1075,468225992,0
2017-6-20 0:50,2441,1061,418968556,0
2017-6-20 1:00,5931,954,3030666686,1
2017-6-20 1:10,4396,738,1812871772,1
2017-6-20 1:20,2939,726,1514135772,1
2017-6-20 1:30,2681,680,1617677180,1
2017-6-20 1:40,1857,640,240155408,0
2017-6-20 1:50,2397,1185,210403862,0
2017-6-20 2:00,3040,1827,810211144,0
2017-6-20 2:10,2679,1258,418706357,0
2017-6-20 2:20,2457,928,251089180,0
2017-6-20 2:30,2011,468,118010232,1
2017-6-20 2:40,2151,571,260651356,0
2017-6-20 2:50,2525,876,982950092,1
2017-6-20 3:00,4238,2473,1322416178,0
2017-6-20 3:10,2968,1154,676190385,0
2017-6-20 3:20,3176,1311,1615723609,1
2017-6-20 3:30,3136,1250,1643814077,1
2017-6-20 3:40,3346,1140,1250556232,0
2017-6-20 3:50,3404,1073,8297540841,0
2017-6-20 4:00,2921,754,8895251369,0
2017-6-20 4:10,4203,1662,9561811087,1
2017-6-20 4:20,2712,1054,5335036867,1
2017-6-20 4:30,3334,613,9986011298,1
2017-6-20 4:40,3383,1028,10161274489,0
2017-6-20 4:50,3592,1467,6187460581,1
2017-6-20 5:00,3940,959,11748415603,1
2017-6-20 5:10,4180,1379,12587355858,1
2017-6-20 5:20,3590,1956,6795717376,0
2017-6-20 5:30,3410,773,12753285623,1
2017-6-20 5:40,4354,758,13220027791,0
2017-6-20 5:50,3233,645,6959220900,1
2017-6-20 6:00,3361,639,8273563122,1
2017-6-20 6:10,3043,542,8498629681,1
2017-6-20 6:20,3176,661,15184173312,1
2017-6-20 6:30,3766,712,7878348395,1
2017-6-20 6:40,3276,635,8745209876,0
2017-6-20 6:50,3314,994,8649473097,0
2017-6-20 7:00,2854,1047,9570412472,0
2017-6-20 7:10,5390,1320,8968350294,0
2017-6-20 7:20,3090,846,9400019994,0
2017-6-20 7:30,5226,955,9948299349,1
2017-6-20 7:40,3010,844,11700109708,0
2017-6-20 7:50,3907,821,10585697403,0
2017-6-20 8:00,3899,898,676014547,1
2017-6-20 8:10,4895,877,12066653854,0
2017-6-20 8:20,3854,828,11820949561,0
2017-6-20 8:30,4899,941,10495974491,0
2017-6-20 8:40,4025,961,2862859510,0
2017-6-20 8:50,4112,853,11250114406,0
2017-6-20 9:00,4502,1669,11045139942,0
2017-6-20 9:10,3623,1430,281746059,0
2017-6-20 9:20,4290,969,11829624753,1
2017-6-20 9:30,3182,824,227020982,0
2017-6-20 9:40,2741,659,12127079425,0
2017-6-20 9:50,1994,587,1591839352,1
2017-6-20 10:00,4730,632,12579045617,0
2017-6-20 10:10,3068,699,11953426117,0
2017-6-20 10:20,2086,733,980608136,1
2017-6-20 10:30,4399,869,12249750004,1
2017-6-20 10:40,3422,1270,13387524426,0
2017-6-20 10:50,3963,1372,841842724,0
2017-6-20 11:00,4538,1113,13204224373,0
2017-6-20 11:10,3644,1257,599355232,0
2017-6-20 11:20,2489,1578,737217516,1
2017-6-20 11:30,3856,1436,1332852320,1
2017-6-20 11:40,3138,1223,348303978,0
2017-6-20 11:50,2408,1367,399113476,1
2017-6-20 12:00,4161,1887,828969616,0
2017-6-20 12:10,3652,2265,798558867,0
2017-6-20 12:20,5113,2461,1359904511,1
2017-6-20 12:30,3817,2322,1416668420,1
2017-6-20 12:40,3120,944,764567808,1
2017-6-20 12:50,1645,617,466675052,1
2017-6-20 13:00,3139,826,1771093937,1
2017-6-20 13:10,2201,878,1681875731,1
2017-6-20 13:20,3320,911,698559576,1
2017-6-20 13:30,3011,961,745603412,0
2017-6-20 13:40,3801,683,593471420,0
2017-6-20 13:50,4237,1261,456452237,0
2017-6-20 14:00,5295,1834,1635797202,0
2017-6-20 14:10,4597,1884,849210972,0
2017-6-20 14:20,1834,650,422061313,0
2017-6-20 14:30,2808,852,437223614,0
2017-6-20 14:40,2687,333,1250338336,0
2017-6-20 14:50,3340,1482,506150983,0
2017-6-20 15:00,3353,1447,862424414,0
2017-6-20 15:10,4009,1823,840413160,0
2017-6-20 15:20,3646,784,692852160,0
2017-6-20 15:30,3470,958,1137032914,0
2017-6-20 15:40,4545,2382,1494964925,0
2017-6-20 15:50,2014,661,770971452,0
2017-6-20 16:00,5806,1450,1694408077,0
2017-6-20 16:10,5526,1158,2407935372,0
2017-6-20 16:20,5251,820,3427309108,0
2017-6-20 16:30,3427,823,1583852036,0
2017-6-20 16:40,5888,873,2207380126,0
2017-6-20 16:50,3391,969,1100181620,1
2017-6-20 17:00,5422,1650,2140627920,0
2017-6-20 17:10,2471,481,586119524,0
2017-6-20 17:20,1421,340,120420376,0
2017-6-20 17:30,1525,312,109556948,0
2017-6-20 17:40,3110,386,62709992,1
2017-6-20 17:50,1403,330,150872920,1
2017-6-20 18:00,2771,402,418208045,1
2017-6-20 18:10,1952,378,540607139,1
2017-6-20 18:20,1928,363,208047784,1
2017-6-20 18:30,3346,256,240040868,0
2017-6-20 18:40,2458,321,939353364,0
2017-6-20 18:50,3413,359,303982580,0
2017-6-20 19:00,3109,397,528949764,0
2017-6-20 19:10,2840,389,451768584,0
2017-6-20 19:20,3884,386,671182384,0
2017-6-20 19:30,1321,331,472234748,0
2017-6-20 19:40,2789,472,1455138920,0
2017-6-20 19:50,3324,603,323810166,0
2017-6-20 20:00,2718,1119,446436024,0
2017-6-20 20:10,2729,531,337722532,0
2017-6-20 20:20,1935,532,92588400,0
2017-6-20 20:30,2174,523,182391008,1
2017-6-20 20:40,1649,616,72330288,0
2017-6-20 20:50,2113,537,349443496,1
2017-6-20 21:00,1982,505,634613636,1
2017-6-20 21:10,3185,549,1908340664,1
2017-6-20 21:20,4247,1099,1354790248,0
2017-6-20 21:30,3543,976,1165104108,1
2017-6-20 21:40,3168,970,999971988,0
2017-6-20 21:50,2338,647,903479272,1
2017-6-20 22:00,2612,862,1347507333,1
2017-6-20 22:10,2368,673,1179456584,1
2017-6-20 22:20,2263,732,1102173916,1
2017-6-20 22:30,2407,670,1190295828,1
2017-6-20 22:40,2053,673,857136604,0
2017-6-20 22:50,2655,610,1705340328,1
2017-6-20 23:00,2049,650,891282229,1
2017-6-20 23:10,1844,509,821719264,1
2017-6-20 23:20,1318,488,139533160,1
2017-6-20 23:30,1375,575,304224944,1
2017-6-20 23:40,1466,622,140180000,0
2017-6-20 23:50,1287,480,119882636,1
2017-6-21 0:00,2436,1160,509213466,0
2017-6-21 0:10,1339,548,321043328,0
2017-6-21 0:20,1352,413,420384244,1
2017-6-21 0:30,1401,411,390179004,1
2017-6-21 0:40,1392,435,249236192,0
2017-6-21 0:50,1350,446,179188040,1
2017-6-21 1:00,4288,682,2052876189,0
2017-6-21 1:10,4397,1044,3735785716,1
2017-6-21 1:20,4044,946,3590917424,1
2017-6-21 1:30,4199,864,5016451232,1
2017-6-21 1:40,2383,594,2106858040,0
2017-6-21 1:50,1599,803,113222951,0
2017-6-21 2:00,1884,1028,464652024,0
2017-6-21 2:10,3155,2602,389474806,1
2017-6-21 2:20,1540,755,170133388,1
2017-6-21 2:30,1435,671,211329892,1
2017-6-21 2:40,1248,716,109023684,0
2017-6-21 2:50,1352,703,233000884,1
2017-6-21 3:00,2118,1408,388612649,0
2017-6-21 3:10,954,541,41260176,0
2017-6-21 3:20,1148,506,848611044,1
2017-6-21 3:30,2498,609,2069712748,1
2017-6-21 3:40,1353,521,151034244,0
2017-6-21 3:50,1126,440,160902720,0
2017-6-21 4:00,1187,651,286781263,0
2017-6-21 4:10,1017,473,258516044,1
2017-6-21 4:20,1294,371,406023072,1
2017-6-21 4:30,1610,470,549599916,0
2017-6-21 4:40,1630,473,309750388,0
2017-6-21 4:50,1456,660,519787572,0
2017-6-21 5:00,2988,1285,1009389104,1
2017-6-21 5:10,2431,1383,421668872,0
2017-6-21 5:20,1415,562,163584028,1
2017-6-21 5:30,1504,556,159559316,1
2017-6-21 5:40,1899,740,608867596,0
2017-6-21 5:50,1603,571,486320828,1
2017-6-21 6:00,1625,709,318800199,1
2017-6-21 6:10,1931,957,532006748,1
2017-6-21 6:20,1907,869,269057232,0
2017-6-21 6:30,2360,726,341986592,1
2017-6-21 6:40,2708,790,793163236,0
2017-6-21 6:50,1950,955,339914840,0
2017-6-21 7:00,2345,1482,313400773,0
2017-6-21 7:10,2222,987,514148052,0
2017-6-21 7:20,1707,598,108843068,1
2017-6-21 7:30,1646,694,151493532,0
2017-6-21 7:40,1398,500,156870036,0
2017-6-21 7:50,1374,585,56933828,0
2017-6-21 8:00,1445,548,232302993,1
2017-6-21 8:10,1874,623,1186556615,1
2017-6-21 8:20,1845,418,2327693264,1
2017-6-21 8:30,2008,619,591017184,0
2017-6-21 8:40,1832,579,392544476,0
2017-6-21 8:50,1623,495,276627944,0
2017-6-21 9:00,2298,1147,528800794,0
2017-6-21 9:10,2331,1053,387265732,0
2017-6-21 9:20,3194,662,568622392,0
2017-6-21 9:30,2326,1140,318644496,1
2017-6-21 9:40,2148,726,317792972,0
2017-6-21 9:50,1558,420,200146884,1
2017-6-21 10:00,1642,394,244091021,0
2017-6-21 10:10,1428,390,485042547,0
2017-6-21 10:20,1668,174,613146616,1
2017-6-21 10:30,1282,230,447737824,0
2017-6-21 10:40,1084,277,437171588,0
2017-6-21 10:50,1696,755,243255292,1
2017-6-21 11:00,2570,903,846363004,0
2017-6-21 11:10,1424,634,295539812,0
2017-6-21 11:20,3226,2466,202495628,0
2017-6-21 11:30,2738,363,1260603476,0
2017-6-21 11:40,1722,468,446469208,0
2017-6-21 11:50,1385,232,330363844,0
2017-6-21 12:00,2692,1062,806676496,0
2017-6-21 12:10,1923,502,952198300,0
2017-6-21 12:20,1831,446,824746859,0
2017-6-21 12:30,1926,582,658749012,0
2017-6-21 12:40,1864,482,703560370,0
2017-6-21 12:50,2010,509,511242320,0
2017-6-21 13:00,2004,657,1534600950,1
2017-6-21 13:10,2541,637,2649453768,0
2017-6-21 13:20,1088,486,675899735,0
2017-6-21 13:30,1073,235,698699824,1
2017-6-21 13:40,1759,182,1132306878,1
2017-6-21 13:50,1365,381,1136971567,0
2017-6-21 14:00,3777,936,2046822047,0
2017-6-21 14:10,2931,599,2836726467,0
2017-6-21 14:20,1825,430,905350232,0
2017-6-21 14:30,1700,301,601403604,0
2017-6-21 14:40,1683,342,692052332,0
2017-6-21 14:50,2167,267,784658524,0
2017-6-21 15:00,2069,472,1029124140,1
2017-6-21 15:10,1944,355,808591868,1
2017-6-21 15:20,2538,670,1376274968,1
2017-6-21 15:30,3316,1402,1685791941,1
2017-6-21 15:40,4058,1112,2039938248,1
2017-6-21 15:50,1785,198,1488773932,0
2017-6-21 16:00,3629,656,1484240254,0
2017-6-21 16:10,4316,809,1497595288,0
2017-6-21 16:20,2884,707,1035604388,1
2017-6-21 16:30,2379,602,888630836,0
2017-6-21 16:40,2839,735,1290471196,0
2017-6-21 16:50,3604,517,3085319278,0
2017-6-21 17:00,2683,929,1191018068,0
2017-6-21 17:10,1932,493,300604168,0
2017-6-21 17:20,1523,398,302963684,0
2017-6-21 17:30,1653,518,203994120,0
2017-6-21 17:40,1302,561,76042444,1
2017-6-21 17:50,1152,347,144609304,0
2017-6-21 18:00,1959,305,643929316,0
2017-6-21 18:10,1849,331,333065760,1
2017-6-21 18:20,1889,336,422129356,1
2017-6-21 18:30,1801,379,434774596,0
2017-6-21 18:40,2050,386,489020684,0
2017-6-21 18:50,1888,413,454366372,0
2017-6-21 19:00,2548,439,444973492,0
2017-6-21 19:10,1764,513,458240328,0
2017-6-21 19:20,1748,550,657596534,1
2017-6-21 19:30,4102,724,707608177,1
2017-6-21 19:40,1750,592,520572004,0
2017-6-21 19:50,1971,700,532533454,0
2017-6-21 20:00,2544,1145,2113571468,0
2017-6-21 20:10,2030,744,691462296,0
2017-6-21 20:20,2029,589,2909470093,0
2017-6-21 20:30,2305,599,2705555708,1
2017-6-21 20:40,2115,703,872761068,0
2017-6-21 20:50,2225,752,1031117204,1
2017-6-21 21:00,2011,473,857859732,1
2017-6-21 21:10,1841,544,498921704,1
2017-6-21 21:20,1875,602,437768556,0
2017-6-21 21:30,2107,569,724468032,1
2017-6-21 21:40,2177,667,694521044,0
2017-6-21 21:50,1894,594,415504460,1
2017-6-21 22:00,1775,570,361538307,0
2017-6-21 22:10,1840,585,502272660,1
2017-6-21 22:20,1776,641,361052944,0
2017-6-21 22:30,1776,649,662517316,1
2017-6-21 22:40,1760,672,373261196,0
2017-6-21 22:50,1211,586,85277296,1
2017-6-21 23:00,1237,724,266666658,1
2017-6-21 23:10,1369,1018,210632112,1
2017-6-21 23:20,1346,988,113324448,1
2017-6-21 23:30,1138,731,102873564,1
2017-6-21 23:40,1113,747,34936088,0
2017-6-21 23:50,1090,647,133268820,1
2017-6-22 0:00,1655,1126,254654403,0
2017-6-22 0:10,811,455,104784020,0
2017-6-22 0:20,2513,457,1410009264,1
2017-6-22 0:30,1372,439,246074616,1
2017-6-22 0:40,1399,443,170200228,0
2017-6-22 0:50,1297,478,127834684,1
2017-6-22 1:00,4265,806,2034795168,0
2017-6-22 1:10,5647,1161,4465146276,0
2017-6-22 1:20,3774,882,5347774936,1
2017-6-22 1:30,1336,491,1070414428,1
2017-6-22 1:40,2673,612,2092208436,0
2017-6-22 1:50,1679,809,346503074,0
2017-6-22 2:00,1591,640,429221562,0
2017-6-22 2:10,1329,518,352251347,1
2017-6-22 2:20,1499,594,169112964,1
2017-6-22 2:30,1958,546,303965764,0
2017-6-22 2:40,1387,674,222336652,0
2017-6-22 2:50,1390,573,266005180,1
2017-6-22 3:00,2388,1205,854457362,0
2017-6-22 3:10,1262,385,167937748,0
2017-6-22 3:20,1171,242,183739168,1
2017-6-22 3:30,1835,423,297490280,1
2017-6-22 3:40,1255,357,167523492,0
2017-6-22 3:50,1075,409,124794912,0
2017-6-22 4:00,1324,370,592518604,0
2017-6-22 4:10,1166,371,243875508,1
2017-6-22 4:20,1101,298,187521240,1
2017-6-22 4:30,1414,477,442198920,1
2017-6-22 4:40,1323,480,289835504,0
2017-6-22 4:50,1455,645,410675388,1
2017-6-22 5:00,2617,1380,690335468,1
2017-6-22 5:10,3090,1932,581361560,0
2017-6-22 5:20,1786,899,147514884,0
2017-6-22 5:30,1921,813,403047116,1
2017-6-22 5:40,1821,802,228642468,0
2017-6-22 5:50,1906,871,224661032,1
2017-6-22 6:00,2193,1260,319520143,0
2017-6-22 6:10,1893,933,457906227,1
2017-6-22 6:20,1580,908,216689304,1
2017-6-22 6:30,2478,607,838765280,1
2017-6-22 6:40,2371,410,445007280,0
2017-6-22 6:50,2509,862,328942369,0
2017-6-22 7:00,2311,1359,339620627,0
2017-6-22 7:10,3089,677,635210240,0
2017-6-22 7:20,1689,342,626761412,1
2017-6-22 7:30,1089,189,158430268,1
2017-6-22 7:40,1216,320,106196824,0
2017-6-22 7:50,1025,183,82536996,0
2017-6-22 8:00,1080,262,168522206,1
2017-6-22 8:10,1179,393,343192745,1
2017-6-22 8:20,1301,383,126652948,1
2017-6-22 8:30,1422,266,366895660,0
2017-6-22 8:40,1462,376,305117222,0
2017-6-22 8:50,1400,305,413571088,1
2017-6-22 9:00,1975,873,495275918,0
2017-6-22 9:10,1307,399,232315912,0
2017-6-22 9:20,1029,213,92460220,1
2017-6-22 9:30,1363,229,410367740,0
2017-6-22 9:40,624,170,204151456,0
2017-6-22 9:50,883,248,254530784,1
2017-6-22 10:00,1513,130,226691646,0
2017-6-22 10:10,1224,89,402652962,0
2017-6-22 10:20,1320,142,210863052,1
2017-6-22 10:30,1081,154,240596480,1
2017-6-22 10:40,2862,294,321121012,0
2017-6-22 10:50,2699,824,561396312,0
2017-6-22 11:00,2115,433,1135315763,1
2017-6-22 11:10,2712,1100,462110048,1
2017-6-22 11:20,2136,653,438160384,0
2017-6-22 11:30,2146,443,249057960,0
2017-6-22 11:40,1312,395,160341304,0
2017-6-22 11:50,1255,384,123896556,0
2017-6-22 12:00,1466,988,331655999,0
2017-6-22 12:10,1134,514,398925334,0
2017-6-22 12:20,944,299,437546576,1
2017-6-22 12:30,1712,479,980548288,0
2017-6-22 12:40,1113,439,183644916,0
2017-6-22 12:50,1044,384,180126772,0
2017-6-22 13:00,1131,327,1002123690,0
2017-6-22 13:10,1543,849,334345880,0
2017-6-22 13:20,922,587,113873620,0
2017-6-22 13:30,631,211,193204052,0
2017-6-22 13:40,1089,169,394040504,0
2017-6-22 13:50,1217,757,148438743,0
2017-6-22 14:00,2977,981,3088599913,0
2017-6-22 14:10,1209,392,2316697275,0
2017-6-22 14:20,1218,357,668384496,1
2017-6-22 14:30,1394,107,514539212,0
2017-6-22 14:40,1328,320,298634384,0
2017-6-22 14:50,2191,450,757012852,0
2017-6-22 15:00,2834,1119,1112808318,0
2017-6-22 15:10,1493,590,752262105,0
2017-6-22 15:20,2307,1070,1640283804,0
2017-6-22 15:30,7467,2149,8294015552,0
2017-6-22 15:40,1738,1009,509435864,0
